DT, X, Y, Z
12.22,232.758698,21.873442,139.83963
12.236,232.550598,21.867435,139.957687
12.253,232.356293,21.862415,140.069931
12.27,232.151184,21.85697,140.190536
12.287,231.947845,21.852352,140.312332
12.303,231.745667,21.84762,140.435287
12.319,231.556458,21.843569,140.552444
12.336,231.368179,21.840284,140.670715
12.352,231.169037,21.837021,140.798096
12.369,230.982529,21.834023,140.919464
12.386,230.78511,21.830275,141.049973
12.402,230.588165,21.826561,141.182358
12.419,230.403534,21.824162,141.30867
12.435,230.207703,21.821426,141.444244
12.452,230.023621,21.818817,141.573792
12.469,229.828354,21.816523,141.712692
12.485,229.63356,21.814497,141.8535
12.502,229.450241,21.812609,141.987976
12.518,229.255966,21.811119,142.132538
12.535,229.073288,21.810167,142.270462
12.551,228.87912,21.809406,142.418945
12.568,228.696655,21.809303,142.559982
12.585,228.502792,21.809587,142.711929
12.601,228.309097,21.809341,142.865234
12.618,228.126877,21.809309,143.011032
12.635,227.933304,21.809731,143.167587
12.651,227.739792,21.80979,143.325256
12.668,227.55777,21.810207,143.475403
12.684,227.364639,21.810446,143.636017
12.701,227.18338,21.810913,143.788559
12.717,226.991135,21.811382,143.951416
12.734,226.810791,21.812897,144.10611
12.75,226.619781,21.81498,144.271317
12.767,226.441208,21.817156,144.42778
12.784,226.251709,21.819559,144.594391
12.8,226.063202,21.821552,144.761642
12.817,225.886673,21.823515,144.919662
12.833,225.700073,21.826153,145.088058
12.85,225.525146,21.828791,145.246796
12.866,225.340271,21.83189,145.415771
12.883,225.167297,21.835506,145.574921
12.9,224.984329,21.838787,145.744507
12.916,224.802719,21.842335,145.914368
12.933,224.632675,21.846077,146.074448
12.949,224.452499,21.849548,146.244659
12.966,224.283981,21.852448,146.405167
12.983,224.106186,21.855797,146.576035
12.999,223.929398,21.858757,146.747299
13.016,223.763977,21.861383,146.90863
13.032,223.588989,21.863686,147.080078
13.049,223.425583,21.866264,147.241943
13.065,223.253128,21.869097,147.414246
13.082,223.091553,21.870998,147.57663
13.099,222.921371,21.872889,147.749405
13.115,222.752274,21.874836,147.92244
13.132,222.594299,21.876278,148.085663
13.149,222.428314,21.878124,148.259628
13.165,222.263184,21.879457,148.434021
13.182,222.108963,21.880039,148.598236
13.199,221.946487,21.880358,148.773056
13.215,221.7854,21.880594,148.948303
13.231,221.635437,21.881271,149.113861
13.248,221.486786,21.881826,149.279816
13.264,221.330444,21.88245,149.456528
13.281,221.184738,21.883099,149.623108
13.298,221.031067,21.88331,149.800369
13.314,220.879135,21.883469,149.978012
13.331,220.737991,21.884016,150.145737
13.347,220.589493,21.884464,150.32431
13.364,220.45079,21.883694,150.492508
13.381,220.30603,21.883741,150.671661
13.397,220.162964,21.884155,150.851303
13.414,220.030075,21.884743,151.020905
13.43,219.890762,21.885241,151.201172
13.447,219.760834,21.885273,151.371201
13.463,219.624603,21.885538,151.551712
13.48,219.498398,21.885654,151.721848
13.497,219.366776,21.886454,151.903229
13.513,219.236862,21.886669,152.085022
13.53,219.116196,21.886488,152.255936
13.546,218.989471,21.886089,152.437653
13.563,218.872162,21.885969,152.608948
13.58,218.750183,21.886452,152.79097
13.596,218.630356,21.88748,152.973221
13.613,218.518738,21.887798,153.144897
13.629,218.402374,21.887838,153.327118
13.646,218.294968,21.888256,153.498428
13.662,218.182373,21.888184,153.680573
13.679,218.07782,21.887384,153.852051
13.696,217.969345,21.887077,154.034393
13.712,217.863495,21.887377,154.216553
13.729,217.764999,21.886797,154.387863
13.745,217.661331,21.885281,154.569672
13.762,217.565567,21.88331,154.740616
13.778,217.4655,21.880405,154.922272
13.795,217.373245,21.877748,155.093292
13.812,217.278336,21.876478,155.275009
13.828,217.184723,21.874729,155.45607
13.845,217.097565,21.87208,155.626526
13.861,217.007523,21.869949,155.807098
13.878,216.923584,21.866922,155.977081
13.895,216.836487,21.863991,156.157043
13.911,216.751495,21.861073,156.336334
13.928,216.672729,21.857849,156.505051
13.944,216.591736,21.855513,156.683533
13.961,216.51532,21.850208,156.851639
13.977,216.436646,21.84469,157.028915
13.994,216.363251,21.838091,157.195984
14.011,216.288635,21.83305,157.372299
14.027,216.21582,21.828485,157.548584
14.044,216.149094,21.825005,157.713181
14.06,216.078735,21.820007,157.888062
14.077,216.015198,21.8162,158.0513
14.093,215.948578,21.811058,158.224594
14.11,215.888336,21.806976,158.386658
14.127,215.825745,21.802059,158.558777
14.144,215.765167,21.797132,158.729507
14.161,215.705597,21.790859,158.900375
14.176,215.649261,21.786386,159.06958
14.193,215.600143,21.781771,159.219238
14.209,215.546509,21.777481,159.386841
14.226,215.49675,21.77219,159.544891
14.243,215.446777,21.768103,159.711151
14.259,215.397797,21.762953,159.877472
14.276,215.354141,21.758476,160.033035
14.292,215.309143,21.753609,160.197327
14.309,215.267548,21.74765,160.351868
14.325,215.226135,21.742893,160.514542
14.342,215.187393,21.736839,160.668015
14.359,215.149094,21.731869,160.829651
14.375,215.111893,21.725948,160.990982
14.392,215.078888,21.721306,161.141602
14.408,215.044785,21.715376,161.302368
14.425,215.01506,21.710764,161.452164
14.442,214.984192,21.704948,161.612015
14.458,214.956207,21.701067,161.77121
14.475,214.930435,21.696421,161.921295
14.491,214.904938,21.691811,162.080505
14.508,214.882126,21.687897,162.230438
14.524,214.858978,21.682743,162.390182
14.541,214.838943,21.678295,162.540237
14.558,214.818451,21.673197,162.700729
14.574,214.799744,21.668131,162.860901
14.591,214.78302,21.662615,163.012817
14.607,214.767303,21.657761,163.174438
14.624,214.753342,21.653173,163.326904
14.641,214.739197,21.647129,163.489807
14.657,214.726959,21.64234,163.653366
14.674,214.716187,21.637173,163.808197
14.69,214.706192,21.631517,163.972977
14.707,214.697754,21.626469,164.128937
14.723,214.689819,21.621077,164.295959
14.74,214.683441,21.616491,164.453293
14.757,214.677841,21.611547,164.621658
14.773,214.67308,21.605619,164.790848
14.79,214.669861,21.60059,164.950958
14.806,214.667221,21.594917,165.121918
14.823,214.66568,21.589409,165.28363
14.84,214.665421,21.584686,165.45665
14.856,214.66629,21.579657,165.63089
14.873,214.667984,21.57408,165.795486
14.889,214.671051,21.568546,165.971466
14.906,214.674423,21.563341,166.138626
14.922,214.678696,21.557594,166.316696
14.939,214.684082,21.552408,166.485458
14.956,214.690567,21.546926,166.666153
14.973,214.697617,21.541172,166.847794
14.989,214.70575,21.536142,167.031326
15.005,214.714386,21.530914,167.204712
15.022,214.723969,21.525097,167.379578
15.039,214.734604,21.519524,167.567047
15.055,214.745911,21.513519,167.755005
15.073,214.757507,21.507936,167.933701
15.088,214.771042,21.501984,168.136475
15.105,214.782562,21.497292,168.306778
15.121,214.796661,21.491428,168.501068
15.138,214.811005,21.485481,168.685303
15.155,214.826767,21.479221,168.882919
15.171,214.842804,21.473177,169.082138
15.188,214.857849,21.467331,169.27092
15.204,214.874786,21.461025,169.47348
15.221,214.891388,21.455412,169.665771
15.238,214.909897,21.448784,169.870773
15.254,214.928146,21.441801,170.077988
15.271,214.94577,21.436241,170.27507
15.287,214.964767,21.42989,170.485474
15.304,214.982666,21.423607,170.685196
15.32,215.001953,21.416254,170.898727
15.337,215.02066,21.410549,171.101837
15.353,215.040421,21.403973,171.318298
15.37,215.059158,21.397224,171.523514
15.387,215.079407,21.390221,171.7435
15.403,215.099396,21.383221,171.964706
15.42,215.118286,21.376408,172.174225
15.436,215.138184,21.368986,172.398331
15.453,215.157181,21.361839,172.610794
15.47,215.177979,21.353029,172.837433
15.486,215.198334,21.344473,173.065872
15.503,215.217545,21.337126,173.282211
15.52,215.238037,21.329336,173.513245
15.536,215.258789,21.321432,173.745804
15.552,215.278442,21.313601,173.965195
15.569,215.298157,21.305651,174.185577
15.586,215.319214,21.29627,174.420349
15.602,215.340454,21.287336,174.655441
15.619,215.360611,21.279047,174.876984
15.635,215.382141,21.270195,175.112579
15.652,215.402588,21.261248,175.334305
15.669,215.42485,21.251545,175.569778
15.685,215.447418,21.241716,175.805084
15.702,215.468826,21.232473,176.026306
15.718,215.492035,21.22299,176.261154
15.735,215.51416,21.213886,176.481812
15.751,215.538101,21.204941,176.715698
15.768,215.561081,21.196222,176.935532
15.785,215.586105,21.186914,177.16861
15.801,215.611435,21.177305,177.401199
15.818,215.635941,21.168493,177.619476
15.834,215.662491,21.159393,177.850983
15.851,215.688202,21.150612,178.068451
15.868,215.716095,21.141146,178.298874
15.884,215.744949,21.131838,178.528763
15.901,215.772751,21.123493,178.744385
15.917,215.803085,21.114662,178.972946
15.934,215.832352,21.106277,179.187424
15.95,215.864731,21.097538,179.414307
15.967,215.895874,21.089155,179.627533
15.984,215.930008,21.080391,179.853226
16,215.96492,21.071283,180.078415
16.017,215.998779,21.062569,180.289734
16.033,216.035599,21.05336,180.513535
16.05,216.071396,21.04541,180.723221
16.066,216.110229,21.037048,180.94548
16.083,216.147598,21.02939,181.153793
16.1,216.188889,21.021561,181.374191
16.116,216.23143,21.013733,181.59346
16.133,216.272064,21.005911,181.799301
16.149,216.316376,20.997349,182.017227
16.166,216.358963,20.989613,182.221222
16.183,216.405731,20.981815,182.437103
16.199,216.453903,20.973745,182.652191
16.216,216.500076,20.966299,182.853607
16.232,216.550003,20.958397,183.06694
16.249,216.598053,20.950857,183.266724
16.265,216.650482,20.942631,183.478195
16.282,216.701141,20.935274,183.676056
16.299,216.756012,20.926828,183.885406
16.315,216.812195,20.918604,184.093872
16.332,216.866196,20.911289,184.2892
16.348,216.925308,20.904207,184.495956
16.365,216.981766,20.896711,184.689865
16.381,217.043564,20.889145,184.895706
16.398,217.102737,20.882526,185.088852
16.415,217.166901,20.87492,185.293625
16.431,217.23204,20.866402,185.49852
16.448,217.295624,20.859385,185.691101
16.464,217.364746,20.85269,185.895203
16.481,217.431213,20.84584,186.087433
16.498,217.503281,20.838324,186.291473
16.514,217.577026,20.831047,186.495529
16.531,217.648071,20.824821,186.687836
16.547,217.725342,20.818529,186.891647
16.564,217.79924,20.811928,187.083374
16.58,217.879044,20.803999,187.287262
16.597,217.955887,20.796797,187.479401
16.614,218.039017,20.789454,187.683731
16.63,218.124313,20.782515,187.888428
16.647,218.206131,20.776579,188.080429
16.663,218.29454,20.770214,188.284683
16.68,218.378494,20.763195,188.477539
16.696,218.469925,20.756104,188.682846
16.713,218.557693,20.750107,188.876251
16.73,218.652664,20.743488,189.081421
16.746,218.749496,20.737064,189.28714
16.763,218.842056,20.731611,189.481354
16.779,218.94162,20.725628,189.687683
16.796,219.037521,20.719631,189.882172
16.813,219.140747,20.713612,190.088837
16.829,219.245941,20.707687,190.296127
16.846,219.345535,20.701403,190.49118
16.862,219.453568,20.695761,190.699249
16.879,219.557205,20.690739,190.895126
16.896,219.668289,20.684969,191.103348
16.912,219.781036,20.679115,191.312302
16.929,219.888763,20.673695,191.509415
16.945,220.004944,20.668098,191.718781
16.962,220.115494,20.662998,191.916153
16.978,220.235291,20.657885,192.126526
16.995,220.349228,20.653534,192.324921
17.011,220.471558,20.648623,192.535873
17.028,220.588486,20.643707,192.735245
17.045,220.714264,20.639351,192.947418
17.061,220.841095,20.634775,193.159943
17.078,220.961716,20.628883,193.360504
17.095,221.091843,20.623274,193.5746
17.111,221.223221,20.61825,193.789078
17.128,221.348206,20.614059,193.99205
17.144,221.482849,20.609461,194.20842
17.161,221.611252,20.605108,194.412613
17.177,221.74884,20.600018,194.630203
17.194,221.879135,20.595072,194.836166
17.211,222.018585,20.589502,195.055817
17.227,222.159637,20.584742,195.276886
17.244,222.293777,20.580032,195.485458
17.26,222.437927,20.575388,195.708023
17.277,222.574326,20.570936,195.918472
17.293,222.720047,20.565695,196.143677
17.31,222.85849,20.560867,196.356812
17.327,223.006851,20.555796,196.584335
17.343,223.156052,20.550177,196.813171
17.36,223.297577,20.545122,197.030518
17.376,223.448471,20.540421,197.263077
17.393,223.590988,20.535656,197.483002
17.409,223.74353,20.530535,197.718216
17.426,223.887604,20.525267,197.940735
17.443,224.041534,20.520039,198.178787
17.459,224.195221,20.514893,198.418716
17.476,224.340271,20.509903,198.646164
17.492,224.494629,20.504644,198.889404
17.509,224.640228,20.499121,199.119141
17.525,224.794861,20.494114,199.365585
17.542,224.940079,20.488628,199.598633
17.559,225.094193,20.483389,199.847656
17.575,225.247665,20.477663,200.09787
17.592,225.392075,20.472818,200.335159
17.608,225.544067,20.467415,200.588211
17.625,225.686356,20.462172,200.827286
17.642,225.837128,20.4564,201.082199
17.658,225.987213,20.450558,201.337616
17.675,226.127594,20.445164,201.578735
17.691,226.275604,20.438688,201.835938
17.708,226.413391,20.433125,202.078613
17.724,226.558823,20.427183,202.337234
17.741,226.69458,20.420979,202.580826
17.758,226.837982,20.414614,202.839981
17.774,226.979782,20.409912,203.099472
17.791,227.112656,20.405035,203.343933
17.807,227.252594,20.399469,203.603867
17.824,227.383133,20.393459,203.848587
17.841,227.52095,20.387234,204.108765
17.857,227.658035,20.380527,204.36908
17.874,227.785858,20.374756,204.614029
17.89,227.920883,20.368258,204.874359
17.907,228.046799,20.362032,205.119537
17.923,228.179703,20.355942,205.379608
17.94,228.30426,20.349714,205.624435
17.957,228.43544,20.343466,205.884384
17.973,228.565887,20.337957,206.144241
17.99,228.687897,20.33206,206.38887
18.006,228.816315,20.32535,206.648758
18.023,228.936188,20.318989,206.893204
18.039,229.063065,20.311966,207.152802
18.056,229.181778,20.305273,207.397003
18.073,229.307053,20.299086,207.656113
18.089,229.431732,20.292141,207.915421
18.106,229.548508,20.285624,208.158844
18.123,229.671875,20.279018,208.417603
18.139,229.7948,20.272442,208.676239
18.156,229.90976,20.266445,208.919891
18.172,230.031693,20.259809,209.179123
18.189,230.146164,20.252745,209.423553
18.205,230.267685,20.245844,209.684128
18.222,230.382309,20.240448,209.93013
18.238,230.503983,20.234253,210.192429
18.255,230.61853,20.229095,210.440231
18.272,230.740005,20.224073,210.704544
18.288,230.862015,20.218708,210.969727
18.305,230.976898,20.213184,211.220139
18.321,231.099548,20.208073,211.48764
18.338,231.215073,20.202665,211.73999
18.354,231.338577,20.197315,212.009369
18.371,231.455185,20.191912,212.263748
18.388,231.579819,20.186373,212.535263
18.404,231.704803,20.181219,212.807816
18.421,231.823059,20.176624,213.065414
18.437,231.949234,20.173185,213.340591
18.454,232.068558,20.170143,213.600281
18.471,232.196136,20.166273,213.877548
18.487,232.324356,20.162102,214.155716
18.504,232.445587,20.15867,214.41861
18.52,232.575287,20.155859,214.699341
18.537,232.697586,20.153088,214.96402
18.553,232.828247,20.150099,215.246597
18.57,232.951584,20.148001,215.513702
18.587,233.083527,20.146246,215.798538
18.603,233.215927,20.143681,216.084183
18.62,233.341736,20.141781,216.354187
18.637,233.475937,20.140043,216.642151
18.654,233.610825,20.139048,216.93132
18.67,233.746155,20.138235,217.221481
18.686,233.874252,20.136976,217.495346
18.703,234.002792,20.1366,217.770706
18.719,234.139999,20.135859,218.06369
18.736,234.269928,20.135069,218.340729
18.753,234.409058,20.134645,218.636154
18.769,234.548615,20.135418,218.9328
18.786,234.680115,20.135187,219.212296
18.802,234.820633,20.134521,219.510681
18.819,234.953781,20.134521,219.792389
18.835,235.096008,20.135525,220.092926
18.852,235.230164,20.136736,220.376678
18.869,235.373032,20.137852,220.67923
18.885,235.516769,20.139481,220.983124
18.902,235.652679,20.140913,221.269745
18.918,235.798233,20.142574,221.575607
18.935,235.93576,20.145182,221.864594
18.951,236.08226,20.148388,222.17247
18.968,236.220764,20.151056,222.463165
18.985,236.368744,20.153688,222.773178
19.001,236.517365,20.157146,223.084396
19.018,236.658264,20.160719,223.377792
19.034,236.808487,20.1654,223.690689
19.051,236.950684,20.170374,223.986252
19.067,237.101944,20.175749,224.301331
19.084,237.245056,20.180527,224.598618
19.101,237.397766,20.186476,224.915375
19.117,237.551346,20.19318,225.232697
