dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
126.51,196.675598,14.635034,242.898605,0.01998,13.450447,0.725061,9.80045,0.164838
126.52,196.631973,14.626981,242.68837,0.021246,13.429689,0.681714,9.800432,0.164556
126.53,196.584885,14.617731,242.465332,0.031762,13.397865,0.629285,9.800302,0.164136
126.54,196.537186,14.607965,242.243073,0.027707,13.368823,0.575132,9.800348,0.163749
126.55,196.491562,14.598693,242.034302,0.036145,13.352366,0.538654,9.800242,0.163517
126.56,196.442337,14.589013,241.812958,0.02452,13.31661,0.491741,9.800382,0.163047
126.57,196.39534,14.579471,241.605179,0.035179,13.300779,0.451533,9.800249,0.162822
126.58,196.344788,14.569177,241.38504,0.011891,13.292652,0.411128,9.800529,0.162688
126.59,196.296341,14.560505,241.178421,-0.003765,13.24325,0.372817,9.800718,0.162055
126.6,196.244598,14.550151,240.959015,0.044715,13.205176,0.317179,9.800127,0.161556
126.61,196.192505,14.540127,240.740479,0.0299,13.193433,0.265985,9.800304,0.161376
126.62,196.143036,14.530663,240.535126,0.063256,13.171031,0.220203,9.799895,0.161069
126.63,196.089752,14.52005,240.317474,0.053608,13.154041,0.172758,9.800009,0.160825
126.64,196.039276,14.509854,240.113098,0.033923,13.145252,0.130766,9.800244,0.160684
126.65,195.985458,14.498147,239.896149,0.021687,13.125022,0.099283,9.800388,0.160401
126.66,195.93158,14.485837,239.679657,-0.00953,13.110942,0.071435,9.800764,0.160194
126.67,195.880585,14.473905,239.476028,-0.058826,13.114292,0.0608,9.80136,0.160202
126.68,195.825668,14.46208,239.259277,-0.087851,13.120195,0.037873,9.801711,0.160238
126.69,195.773621,14.450604,239.055145,-0.077285,13.138927,0.016386,9.801582,0.160432
126.7,195.718018,14.438803,238.837784,-0.068063,13.181017,-0.026987,9.801467,0.160905
126.71,195.665482,14.428084,238.632462,-0.042087,13.240076,-0.058749,9.801147,0.161585
126.72,195.609299,14.416425,238.413712,0.007882,13.307059,-0.091881,9.800534,0.16236
126.73,195.552658,14.40358,238.194382,0.011401,13.351933,-0.113494,9.800485,0.162867
126.74,195.498993,14.391695,237.986679,-0.015017,13.429088,-0.128228,9.800797,0.163768
126.75,195.441467,14.379381,237.765121,-0.033268,13.496157,-0.14269,9.801013,0.164544
126.76,195.386963,14.366708,237.55603,-0.025013,13.545042,-0.160275,9.800908,0.165101
126.77,195.328781,14.352885,237.332474,-0.056619,13.606499,-0.185021,9.801288,0.165807
126.78,195.270081,14.338738,237.107834,-0.076902,13.697952,-0.202409,9.801529,0.166878
126.79,195.214813,14.324942,236.89566,-0.100197,13.760895,-0.207163,9.801806,0.167605
126.8,195.155685,14.310761,236.66861,-0.08877,13.822154,-0.226047,9.801662,0.168309
126.81,195.099503,14.296955,236.454208,-0.091231,13.910963,-0.238178,9.801686,0.169349
126.82,195.039612,14.282364,236.225021,-0.088743,13.959593,-0.243887,9.80165,0.1699
126.83,194.983139,14.268298,236.008057,-0.112567,14.049702,-0.253784,9.801933,0.170953
126.84,194.922791,14.252381,235.777023,-0.134963,14.122305,-0.270316,9.802201,0.171793
126.85,194.861938,14.236225,235.544174,-0.134589,14.18255,-0.283687,9.802193,0.172483
126.86,194.804276,14.220587,235.324112,-0.155564,14.260026,-0.311691,9.802444,0.173383
126.87,194.742645,14.20309,235.089218,-0.157297,14.349135,-0.335626,9.802462,0.174421
126.88,194.684586,14.186033,234.866928,-0.186181,14.424427,-0.354885,9.802807,0.175295
126.89,194.622406,14.168243,234.629257,-0.208066,14.509979,-0.369101,9.803067,0.176292
126.9,194.563416,14.151689,234.404541,-0.21643,14.594173,-0.364327,9.803165,0.177274
126.91,194.500122,14.133616,234.164703,-0.203538,14.691788,-0.392452,9.803009,0.178417
126.92,194.436508,14.114904,233.923447,-0.193071,14.781372,-0.421397,9.802881,0.179465
126.93,194.376175,14.096961,233.695343,-0.18108,14.870979,-0.445529,9.802734,0.180515
126.94,194.311478,14.077754,233.452011,-0.207024,14.951142,-0.463076,9.803045,0.18145
126.95,194.250183,14.059023,233.222305,-0.21822,15.00888,-0.476088,9.803179,0.182117
126.96,194.184555,14.038625,232.977814,-0.246162,15.055043,-0.465683,9.803516,0.182644
126.97,194.117996,14.018603,232.732803,-0.238097,15.096045,-0.487909,9.80342,0.18311
126.98,194.055237,13.999017,232.501846,-0.224275,15.12665,-0.483691,9.803255,0.183453
126.99,193.988037,13.97739,232.256271,-0.220553,15.14961,-0.486138,9.803212,0.183704
127,193.924362,13.95712,232.025101,-0.244039,15.164582,-0.472258,9.803497,0.183861
127.01,193.85585,13.935715,231.779922,-0.244511,15.171061,-0.475792,9.803507,0.183916
127.02,193.791092,13.915595,231.549133,-0.221121,15.163527,-0.465202,9.803229,0.183804
127.03,193.721756,13.893198,231.304321,-0.201005,15.174046,-0.458709,9.802993,0.18391
127.04,193.651932,13.870867,231.059906,-0.215422,15.182032,-0.451042,9.80317,0.183987
127.05,193.585571,13.849647,230.830353,-0.209368,15.186311,-0.429256,9.803102,0.184023
127.06,193.514572,13.82666,230.587021,-0.224376,15.189806,-0.399546,9.803289,0.184049
127.07,193.446548,13.805758,230.358429,-0.235314,15.167691,-0.378331,9.803427,0.18377
127.08,193.373734,13.782907,230.116028,-0.181311,15.153749,-0.362749,9.802782,0.183589
127.09,193.300095,13.759513,229.874268,-0.178034,15.143106,-0.353413,9.802748,0.183447
127.1,193.230209,13.736988,229.647339,-0.16739,15.146681,-0.337436,9.802624,0.18348
127.11,193.154922,13.713413,229.406906,-0.176095,15.15465,-0.296605,9.802735,0.183567
127.12,193.083115,13.690871,229.180969,-0.194432,15.148788,-0.251593,9.802965,0.18349
127.13,193.005966,13.666518,228.94194,-0.179024,15.13965,-0.208943,9.802792,0.183375
127.14,192.932205,13.644131,228.717804,-0.161946,15.100843,-0.175883,9.802597,0.182903
127.15,192.852661,13.621142,228.480209,-0.099688,15.060385,-0.169285,9.801858,0.182411
127.16,192.772171,13.598265,228.243683,-0.047551,15.053083,-0.155005,9.80124,0.182318
127.17,192.695801,13.575871,228.021698,-0.067254,15.058073,-0.115642,9.801485,0.182376
127.18,192.613083,13.551828,227.786957,-0.08423,15.041235,-0.058154,9.801699,0.182173
127.19,192.53421,13.528328,227.566833,-0.106484,15.02724,-0.004772,9.801976,0.182005
127.2,192.448807,13.503843,227.334229,-0.149769,14.997034,0.037976,9.802508,0.181642
127.21,192.367538,13.481605,227.115967,-0.133121,14.954575,0.060735,9.802321,0.181134
127.22,192.280182,13.457222,226.884903,-0.102503,14.926291,0.118472,9.801967,0.180795
127.23,192.191406,13.432833,226.655106,-0.125908,14.899542,0.155703,9.80226,0.180477
127.24,192.106812,13.409777,226.439804,-0.129794,14.875808,0.21998,9.802318,0.180194
127.25,192.009766,13.38495,226.199081,-0.13387,14.83195,0.251919,9.802378,0.17967
127.26,191.927094,13.365895,225.999924,-0.090963,14.786244,0.275188,9.80187,0.179124
127.27,191.832245,13.344132,225.77504,-0.000986,14.754572,0.276769,9.800797,0.178747
127.28,191.736298,13.322845,225.551453,0.077006,14.734302,0.272508,9.799865,0.178508
127.29,191.645874,13.301046,225.341415,0.10032,14.729465,0.330913,9.799589,0.178457
127.3,191.548004,13.27777,225.119827,0.081975,14.72553,0.433204,9.799814,0.178419
127.31,191.454102,13.256856,224.912704,0.073618,14.657873,0.506573,9.799921,0.177618
127.32,191.352493,13.234727,224.693771,0.075205,14.594078,0.573574,9.799908,0.17686
127.33,191.249634,13.211859,224.475922,0.038407,14.577049,0.640568,9.800357,0.176661
127.34,191.151505,13.190336,224.271851,-0.032208,14.583073,0.685404,9.801208,0.176738
127.35,191.045593,13.168013,224.055542,0.001065,14.594052,0.745506,9.800817,0.176876
127.36,190.944321,13.14806,223.852844,-0.02654,14.589056,0.802895,9.801155,0.176822
127.37,190.835052,13.127298,223.638016,0.041879,14.57357,0.846725,9.800344,0.176643
127.38,190.730484,13.107947,223.436661,0.072136,14.591199,0.909101,9.799988,0.176858
127.39,190.617584,13.087454,223.223267,0.058276,14.584307,0.96489,9.800157,0.176779
127.4,190.509949,13.067373,223.022873,0.03915,14.591721,1.030729,9.800385,0.176868
127.41,190.392883,13.046398,222.810425,0.026026,14.629593,1.090627,9.80054,0.177319
127.42,190.273468,13.0266,222.598511,0.001542,14.713607,1.131116,9.800833,0.178322
127.43,190.159317,13.008582,222.399109,0.043505,14.758018,1.169206,9.800336,0.178854
127.44,190.036865,12.98956,222.187363,0.079933,14.772337,1.226304,9.799911,0.179027
127.45,189.919586,12.971725,221.988098,0.134064,14.761015,1.277277,9.799276,0.178892
127.46,189.792816,12.953354,221.776871,0.121907,14.783407,1.335491,9.799433,0.179157
127.47,189.663605,12.936605,221.566208,0.105274,14.792915,1.367454,9.799639,0.179265
127.48,189.539886,12.922271,221.368637,0.142984,14.815855,1.391758,9.799191,0.17953
127.49,189.407211,12.90526,221.158783,0.133719,14.853408,1.428596,9.799301,0.179968
127.5,189.280945,12.887512,220.961548,0.088144,14.904028,1.502475,9.799843,0.180563
127.51,189.144424,12.868766,220.752151,0.010158,14.973266,1.591657,9.800774,0.18138
127.52,189.013977,12.850636,220.555222,-0.069715,15.018535,1.67701,9.801732,0.181912
127.53,188.872543,12.832627,220.345856,-0.146876,15.035681,1.726771,9.802663,0.182105
127.54,188.729233,12.817578,220.137054,-0.163466,15.058365,1.731822,9.802868,0.18236
127.55,188.592865,12.804167,219.940842,-0.091867,15.057066,1.724871,9.802015,0.182326
127.56,188.445175,12.790492,219.732086,-0.015332,15.101462,1.66744,9.801094,0.182834
127.57,188.305084,12.777967,219.535812,0.039619,15.186647,1.655649,9.800426,0.183827
127.58,188.154724,12.763549,219.327454,0.077462,15.252017,1.69004,9.799962,0.184582
127.59,188.00206,12.748128,219.118912,0.035026,15.316578,1.719412,9.800461,0.185328
127.6,187.856567,12.732382,218.922745,-0.031893,15.376534,1.773356,9.801257,0.18602
127.61,187.699249,12.715885,218.713882,-0.042695,15.420837,1.786799,9.801389,0.186522
127.62,187.549438,12.701035,218.517044,-0.086738,15.481535,1.759112,9.801921,0.187216
127.63,187.388275,12.685982,218.308121,-0.079371,15.545864,1.696714,9.801839,0.18795
127.64,187.225662,12.670642,218.098846,-0.045065,15.617085,1.645617,9.801436,0.188764
127.65,187.070877,12.656177,217.902084,-0.065461,15.677061,1.603669,9.801681,0.189448
127.66,186.904282,12.642264,217.693192,-0.073529,15.721197,1.552953,9.801776,0.189939
127.67,186.746414,12.62911,217.497452,-0.06798,15.732231,1.511124,9.801705,0.190037
127.68,186.577011,12.615098,217.28949,-0.035353,15.72556,1.43609,9.801311,0.18992
127.69,186.416306,12.601911,217.093979,-0.050644,15.772001,1.400702,9.801488,0.190435
127.7,186.244324,12.587266,216.887177,-0.076735,15.803421,1.351939,9.801796,0.19077
127.71,186.081238,12.573366,216.69281,-0.067165,15.811916,1.283351,9.801682,0.190834
127.72,185.907104,12.558385,216.486526,-0.121781,15.830321,1.230343,9.802334,0.191012
127.73,185.732315,12.543534,216.281052,-0.15712,15.812483,1.144524,9.802755,0.190758
127.74,185.567001,12.529693,216.088089,-0.143569,15.810603,1.078416,9.802593,0.190695
127.75,185.390656,12.515953,215.883804,-0.138,15.782833,0.980071,9.802522,0.190322
127.76,185.224472,12.502996,215.691971,-0.09108,15.783667,0.918837,9.801957,0.19029
127.77,185.047302,12.489733,215.488876,-0.091915,15.76767,0.859277,9.801959,0.190056
127.78,184.869781,12.477196,215.286621,-0.083224,15.736605,0.808396,9.80185,0.189642
127.79,184.702621,12.464427,215.096542,-0.059856,15.711027,0.751599,9.801569,0.189295
127.8,184.525009,12.450727,214.895035,-0.023847,15.673233,0.673227,9.801139,0.188799
127.81,184.358063,12.438106,214.705597,-0.009455,15.648836,0.624588,9.800963,0.188463
127.82,184.180557,12.424434,214.504608,-0.009642,15.638062,0.581688,9.800961,0.188287
127.83,184.013809,12.411306,214.315842,-0.039565,15.611393,0.542477,9.801311,0.187924
127.84,183.836975,12.398405,214.11554,-0.056162,15.562992,0.498157,9.801504,0.1873
127.85,183.660645,12.386134,213.915359,-0.006875,15.521112,0.455422,9.800916,0.186752
127.86,183.495041,12.37435,213.726959,-0.002999,15.474266,0.39491,9.800864,0.186147
127.87,183.319809,12.361844,213.527145,0.000433,15.45719,0.351396,9.800816,0.185891
127.88,183.155579,12.350842,213.339096,0.043082,15.420652,0.310933,9.800301,0.185408
127.89,182.981567,12.338724,213.139236,0.048197,15.378098,0.267473,9.800232,0.184849
127.9,182.818817,12.327563,212.951096,0.052909,15.340319,0.214797,9.800167,0.184349
127.91,182.646484,12.315186,212.751022,0.073311,15.297555,0.178697,9.799917,0.183785
127.92,182.474976,12.30201,212.550537,0.039522,15.23714,0.131329,9.80031,0.18301
127.93,182.314026,12.290004,212.362106,0.011603,15.201963,0.085917,9.800634,0.182536
127.94,182.143646,12.277649,212.161758,0.007164,15.179115,0.021306,9.80068,0.182203
127.95,181.974472,12.265423,211.961014,-0.012854,15.158453,-0.049504,9.800909,0.181898
127.96,181.816223,12.254177,211.771942,-0.006793,15.138539,-0.118225,9.80083,0.181605
127.97,181.648666,12.24172,211.57077,-0.003344,15.118773,-0.191743,9.800782,0.18131
127.98,181.49205,12.229776,211.381271,-0.028911,15.092888,-0.263617,9.801079,0.180947
127.99,181.326492,12.217725,211.179825,-0.040698,15.074545,-0.336258,9.801212,0.180669
128,181.171448,12.206671,210.98996,-0.040096,15.066975,-0.403342,9.8012,0.180523
128.01,181.007706,12.195124,210.788101,-0.028518,15.039481,-0.462875,9.801057,0.18014
128.02,180.854141,12.184404,210.597992,-0.055771,15.011919,-0.528577,9.801373,0.179759
128.03,180.692047,12.173445,210.395782,-0.026806,15.002194,-0.580707,9.801027,0.179586
128.04,180.53035,12.162902,210.192795,0.012992,14.995381,-0.634111,9.800555,0.179449
128.05,180.378601,12.152086,210.001099,0.006686,15.042847,-0.679992,9.80063,0.179957
128.06,180.217651,12.140328,209.797256,-0.008886,15.078133,-0.730043,9.800815,0.180318
128.07,180.066696,12.129545,209.603912,-0.026704,15.132593,-0.782965,9.801028,0.18091
128.08,179.906647,12.118489,209.397491,-0.01943,15.19343,-0.833504,9.800943,0.181575
128.09,179.747009,12.107244,209.189819,-0.038477,15.263729,-0.867695,9.801168,0.182354
128.1,179.596771,12.096702,208.993439,-0.064427,15.328959,-0.870171,9.801474,0.183077
128.11,179.437149,12.085729,208.7836,-0.087336,15.409875,-0.879143,9.801743,0.183983
128.12,179.287155,12.075152,208.584824,-0.114961,15.479906,-0.886579,9.802067,0.184765
128.13,179.127563,12.063671,208.372406,-0.10233,15.558088,-0.888311,9.801916,0.185641
128.14,178.977539,12.052297,208.171738,-0.112596,15.609112,-0.912742,9.802033,0.186199
128.15,178.817871,12.040843,207.956512,-0.102247,15.67575,-0.933494,9.801908,0.186939
128.16,178.658447,12.030069,207.7397,-0.099673,15.773486,-0.913703,9.801875,0.188046
128.17,178.50827,12.019592,207.534622,-0.110533,15.83619,-0.902819,9.802002,0.188744
128.18,178.348404,12.007968,207.31546,-0.082732,15.921115,-0.887397,9.801674,0.1897
128.19,178.197891,11.997885,207.107666,-0.071759,15.998805,-0.873622,9.801543,0.190574
128.2,178.038025,11.986894,206.885727,-0.063859,16.075844,-0.843114,9.801449,0.191439
128.21,177.887436,11.975363,206.675781,-0.07972,16.129009,-0.847831,9.801635,0.192024
128.22,177.727066,11.963592,206.450928,-0.148669,16.206776,-0.835143,9.802445,0.192896
128.23,177.566437,11.952157,206.224701,-0.147095,16.304083,-0.840755,9.802425,0.193998
128.24,177.415222,11.941761,206.010406,-0.128099,16.394251,-0.816881,9.802202,0.19502
128.25,177.254318,11.930356,205.781326,-0.189928,16.510489,-0.790904,9.802928,0.196348
128.26,177.102753,11.919732,205.564545,-0.198962,16.60535,-0.748462,9.803034,0.197428
128.27,176.941223,11.908143,205.333023,-0.188158,16.656649,-0.732364,9.802907,0.197992
128.28,176.77951,11.896414,205.099533,-0.196752,16.74301,-0.704162,9.803007,0.198968
128.29,176.626984,11.886093,204.878586,-0.170914,16.855202,-0.67806,9.8027,0.200252
128.3,176.464737,11.874634,204.642456,-0.167341,16.923517,-0.658727,9.802655,0.201017
128.31,176.311661,11.86394,204.418839,-0.204822,17.004204,-0.612034,9.803094,0.20193
128.32,176.14859,11.852375,204.180145,-0.169434,17.060566,-0.556263,9.802679,0.202554
128.33,175.994232,11.841727,203.954163,-0.178485,17.117205,-0.522884,9.802787,0.203183
128.34,175.830078,11.830303,203.71286,-0.221977,17.257318,-0.508457,9.803299,0.204789
128.35,175.665482,11.819109,203.470093,-0.183759,17.331919,-0.455787,9.80285,0.205627
128.36,175.500504,11.807474,203.226089,-0.255936,17.419231,-0.43466,9.803698,0.206614
128.37,175.344711,11.796924,202.994812,-0.224596,17.484234,-0.398985,9.803329,0.207341
128.38,175.188248,11.786581,202.762741,-0.22681,17.568483,-0.382257,9.803356,0.208292
128.39,175.011429,11.775168,202.500076,-0.200101,17.680428,-0.349565,9.803041,0.209565
128.4,174.853928,11.763891,202.265808,-0.221804,17.716555,-0.334833,9.803297,0.209952
128.41,174.695663,11.752992,202.029984,-0.237063,17.805767,-0.307611,9.803478,0.210961
128.42,174.526886,11.74122,201.778381,-0.257191,17.898571,-0.30319,9.803717,0.212009
128.43,174.367386,11.731111,201.540131,-0.25286,17.97949,-0.280584,9.803667,0.212921
128.44,174.197418,11.720102,201.286072,-0.268765,18.084957,-0.245688,9.803852,0.214118
128.45,174.036865,11.709249,201.045929,-0.233945,18.167871,-0.22185,9.803442,0.215052
128.46,173.865479,11.697168,200.789703,-0.255453,18.213516,-0.207354,9.803693,0.215547
128.47,173.693192,11.68507,200.531952,-0.26327,18.3083,-0.191833,9.803784,0.216616
128.48,173.530411,11.674002,200.288345,-0.291126,18.388193,-0.17817,9.804111,0.217514
128.49,173.357101,11.661688,200.028015,-0.279799,18.471245,-0.161944,9.80398,0.218446
128.5,173.193008,11.649609,199.782333,-0.316508,18.52737,-0.129401,9.804411,0.219063
128.51,173.017838,11.636984,199.519714,-0.323084,18.612106,-0.125821,9.80449,0.220013
128.52,172.851944,11.625891,199.271744,-0.353584,18.716265,-0.108,9.804849,0.221192
128.53,172.674347,11.615094,199.007126,-0.307065,18.826157,-0.113928,9.804306,0.222436
128.54,172.496399,11.604155,198.741516,-0.299293,18.942205,-0.120413,9.804216,0.223754
128.55,172.328186,11.593767,198.490417,-0.294719,19.009825,-0.099909,9.804165,0.224509
128.56,172.14859,11.582042,198.222763,-0.273042,19.084141,-0.076986,9.803916,0.225339
128.57,171.978729,11.569866,197.970245,-0.329691,19.14418,-0.071809,9.804583,0.226004
128.58,171.796906,11.557517,197.700363,-0.341615,19.220951,-0.072289,9.804728,0.226863
128.59,171.614197,11.545561,197.429916,-0.348757,19.343596,-0.068334,9.804815,0.228258
128.6,171.441238,11.534174,197.174606,-0.333035,19.416073,-0.043898,9.804634,0.22907
128.61,171.256363,11.522834,196.902908,-0.312352,19.484171,-0.028914,9.804394,0.229829
128.62,171.081497,11.51184,196.646896,-0.342682,19.55122,-0.034181,9.804748,0.230579
128.63,170.895203,11.498963,196.374756,-0.316288,19.584122,-0.005928,9.804439,0.230928
